CD_A,PER,ENT,CON,V_SEL,N_HOG,AGEB,UPM,PRO_VIV,R_PRE,FCH_PRE,R_DEF,FCH_DEF,P1,P2,P3,P4,R_INF,R_ELE,FAC
25,1117,26,40356,5,1,224-6,2601633,"	0133","	01",10/11/2017,"	01",13/11/2017,2,1,,,"	02","	02",2776
25,1117,26,40356,1,1,224-6,2601633,"	0024","	01","	08/11/2017","	01",10/11/2017,3,1,,,"	02","	01",2776
25,1117,26,40356,3,1,224-6,2601633,"	0077","	01","	08/11/2017","	01","	09/11/2017",2,1,,,"	01","	02",2776
25,1117,26,40359,4,1,483-A,2602268,"	0072","	01",21/11/2017,"	01",22/11/2017,3,1,,,"	02","	02",2314
25,1117,26,40359,2,1,483-A,2602268,"	0028","	01",21/11/2017,"	01",22/11/2017,1,,,,"	01","	01",2314
25,1117,26,40359,1,1,483-A,2602268,"	0007","	01",21/11/2017,"	01",22/11/2017,5,1,,,"	01","	04",2314
25,1117,26,40359,5,1,483-A,2602268,"	0096","	01",21/11/2017,"	01",24/11/2017,4,1,,,"	02","	01",2314
25,1117,26,40359,3,1,483-A,2602268,"	0043","	01",21/11/2017,"	01",28/11/2017,2,1,,,"	02","	01",2314
25,1117,26,40391,4,1,534-4,2602564,"	0013","	01",11/11/2017,"	01",13/11/2017,2,1,,,"	02","	02",2918
25,1117,26,40391,1,1,534-4,2602564,"	0107","	03","	09/11/2017","	03","	05/12/2017",2,1,,,"	02","	02",
25,1117,26,40391,3,1,534-4,2602564,"	0065","	01","	08/11/2017","	01","	09/11/2017",1,,,,"	01","	01",2918
25,1117,26,40391,2,1,534-4,2602564,"	0080","	06","	05/12/2017","	06","	05/12/2017",,,,,,,
25,1117,26,40391,5,1,534-4,2602564,"	0036","	01","	08/11/2017","	01","	09/11/2017",5,1,,,"	02","	02",2918
25,1117,26,40393,3,1,560-7,2602739,"	0065","	01",13/11/2017,"	01",16/11/2017,4,1,,,"	02","	01",2937
25,1117,26,40393,5,1,560-7,2602739,"	0039","	01",13/11/2017,"	01",16/11/2017,1,,,,"	01","	01",2937
25,1117,26,40393,2,1,560-7,2602739,"	0006","	01",13/11/2017,"	01",14/11/2017,2,1,,,"	02","	01",2937
25,1117,26,40393,1,1,560-7,2602739,"	0091","	01",13/11/2017,"	01",14/11/2017,3,1,,,"	01","	03",2937
25,1117,26,40393,4,1,560-7,2602739,"	0113","	01",13/11/2017,"	01",14/11/2017,3,2,3,1,"	01","	01",2937
25,1117,26,40420,5,1,569-8,2602789,"	0040","	01",14/11/2017,"	01",15/11/2017,2,1,,,"	01","	01",2881
25,1117,26,40420,1,1,569-8,2602789,"	0064","	01",14/11/2017,"	01",15/11/2017,3,2,3,1,"	01","	01",2881
25,1117,26,40420,3,1,569-8,2602789,"	0022","	01",16/11/2017,"	01",16/11/2017,6,2,2,5,"	02","	02",2881
25,1117,26,40420,2,1,569-8,2602789,"	0059","	01",16/11/2017,"	01",16/11/2017,4,1,,,"	01","	01",2881
25,1117,26,40420,4,1,569-8,2602789,"	0105","	07",15/11/2017,"	07",15/11/2017,,,,,,,
18,1117,27,40004,1,1,128-0,2700499,"	0081","	01",11/11/2017,"	01",17/11/2017,4,1,,,"	03","	01",1432
18,1117,27,40004,4,1,128-0,2700499,"	0040","	07","	05/12/2017","	07","	05/12/2017",,,,,,,
18,1117,27,40004,3,1,128-0,2700499,"	0012","	01","	07/11/2017","	01",16/11/2017,4,1,,,"	01","	01",1432
18,1117,27,40004,5,1,128-0,2700499,"	0060","	01","	07/11/2017","	01",10/11/2017,1,,,,"	01","	01",1432
18,1117,27,40004,2,1,128-0,2700499,"	0106","	01",13/11/2017,"	01","	05/12/2017",4,1,,,"	01","	01",1432
18,1117,27,40006,4,1,"	001-3",2702091,"	0094","	01",11/11/2017,"	01",13/11/2017,2,1,,,"	01","	01",1694
18,1117,27,40006,5,1,"	001-3",2702091,"	0119","	01",10/11/2017,"	01",13/11/2017,6,1,,,"	04","	01",1694
18,1117,27,40006,1,1,"	001-3",2702091,"	0021","	01",10/11/2017,"	01",21/11/2017,5,1,,,"	01","	05",1694
18,1117,27,40006,3,1,"	001-3",2702091,"	0073","	01",10/11/2017,"	01",13/11/2017,1,,,,"	01","	01",1694
18,1117,27,40006,2,1,"	001-3",2702091,"	0040","	01",16/11/2017,"	01",17/11/2017,2,1,,,"	01","	01",1694
18,1117,27,40008,5,1,"	010-2",2700046,"	0119","	07","	05/12/2017","	07","	05/12/2017",,,,,,,
18,1117,27,40008,3,1,"	010-2",2700046,"	0069","	01",21/11/2017,"	01",24/11/2017,2,1,,,"	02","	01",1600
18,1117,27,40008,1,1,"	010-2",2700046,"	0015","	01",21/11/2017,"	01",24/11/2017,2,1,,,"	01","	01",1600
18,1117,27,40008,4,1,"	010-2",2700046,"	0087","	01",21/11/2017,"	01",24/11/2017,3,1,,,"	01","	01",1600
18,1117,27,40008,2,1,"	010-2",2700046,"	0036","	08","	05/12/2017","	08","	05/12/2017",,,,,,,
18,1117,27,40037,1,1,152-4,2700609,"	0020","	01","	09/11/2017","	01",10/11/2017,8,2,3,1,"	01","	01",1537
18,1117,27,40037,2,1,152-4,2700609,"	0041","	01",10/11/2017,"	01",13/11/2017,3,1,,,"	01","	01",1537
18,1117,27,40037,4,1,152-4,2700609,"	0093","	01","	09/11/2017","	01",10/11/2017,5,1,,,"	02","	01",1537
18,1117,27,40037,5,1,152-4,2700609,"	0117","	01","	09/11/2017","	01",10/11/2017,3,1,,,"	02","	02",1537
18,1117,27,40037,3,1,152-4,2700609,"	0057","	01","	09/11/2017","	01","	04/12/2017",5,1,,,"	01","	01",1537
18,1117,27,40062,4,1,156-2,2700639,"	0283","	01",15/11/2017,"	01",16/11/2017,3,1,,,"	02","	01",1715
18,1117,27,40062,5,1,156-2,2700639,"	0366","	01",15/11/2017,"	01",21/11/2017,2,1,,,"	01","	02",1715
18,1117,27,40062,2,1,156-2,2700639,"	0117","	01",17/11/2017,"	01",21/11/2017,5,1,,,"	02","	02",1715
18,1117,27,40062,1,1,156-2,2700639,"	0031","	01",15/11/2017,"	01",16/11/2017,1,,,,"	01","	01",1715
18,1117,27,40062,3,1,156-2,2700639,"	0204","	01",15/11/2017,"	01",17/11/2017,4,1,,,"	01","	02",1715
18,1117,27,40074,4,1,"	088-4",2700277,"	0080","	01","	01/12/2017","	01","	04/12/2017",8,2,2,3,"	01","	02",1739
18,1117,27,40074,1,1,"	088-4",2700277,"	0008","	01",23/11/2017,"	01",24/11/2017,3,1,,,"	02","	03",1739
18,1117,27,40074,3,1,"	088-4",2700277,"	0059","	01",28/11/2017,"	01","	04/12/2017",1,,,,"	01","	01",1739
18,1117,27,40074,5,1,"	088-4",2700277,"	0104","	07","	05/12/2017","	07","	05/12/2017",,,,,,,
18,1117,27,40074,2,1,"	088-4",2700277,"	0031","	01",28/11/2017,"	01","	04/12/2017",3,1,,,"	03","	03",1739
18,1117,27,40131,4,1,"	024-4",2700102,"	0004","	01",22/11/2017,"	01",24/11/2017,7,1,,,"	02","	01",1294
18,1117,27,40131,3,1,"	024-4",2700102,"	0060","	01",23/11/2017,"	01",24/11/2017,1,,,,"	01","	01",1294
18,1117,27,40131,2,1,"	024-4",2700102,"	0132","	01",24/11/2017,"	01",27/11/2017,4,1,,,"	02","	02",1294
18,1117,27,40131,1,1,"	024-4",2700102,"	0101","	01",25/11/2017,"	01","	05/12/2017",2,1,,,"	01","	01",1294
18,1117,27,40131,5,1,"	024-4",2700102,"	0144","	01",22/11/2017,"	01",24/11/2017,3,1,,,"	02","	02",1294
18,1117,27,40183,5,1,"	005-1",2700026,"	0089","	01",13/11/2017,"	01",14/11/2017,2,1,,,"	01","	01",1898
18,1117,27,40183,2,1,"	005-1",2700026,"	0131","	08","	05/12/2017","	08","	05/12/2017",,,,,,,
18,1117,27,40183,4,1,"	005-1",2700026,"	0146","	01",23/11/2017,"	01",24/11/2017,3,1,,,"	01","	01",1898
18,1117,27,40183,1,1,"	005-1",2700026,"	0013","	01",13/11/2017,"	01",14/11/2017,4,1,,,"	01","	02",1898
18,1117,27,40183,3,1,"	005-1",2700026,"	0053","	01",16/11/2017,"	01",17/11/2017,3,1,,,"	01","	02",1898
18,1117,27,40194,5,1,167-0,2700709,"	0080","	01",16/11/2017,"	01",21/11/2017,5,1,,,"	02","	02",1851
18,1117,27,40194,2,1,167-0,2700709,"	0040","	01",24/11/2017,"	01",27/11/2017,1,,,,"	01","	01",1851
18,1117,27,40194,3,1,167-0,2700709,"	0140","	01",10/11/2017,"	01","	04/12/2017",2,1,,,"	02","	02",1851
18,1117,27,40194,1,1,167-0,2700709,"	0004","	06","	05/12/2017","	06","	05/12/2017",,,,,,,
18,1117,27,40194,4,1,167-0,2700709,"	0049","	01","	09/11/2017","	01",10/11/2017,6,1,,,"	06","	06",1851
18,1117,27,40196,3,1,123-8,2700444,"	0100","	03",22/11/2017,"	03","	05/12/2017",4,1,,,"	01","	02",
18,1117,27,40196,5,1,123-8,2700444,"	0084","	01",21/11/2017,"	01",24/11/2017,4,1,,,"	01","	04",1623
18,1117,27,40196,4,1,123-8,2700444,"	0054","	01",21/11/2017,"	01",24/11/2017,2,1,,,"	02","	02",1623
18,1117,27,40196,2,1,123-8,2700444,"	0005","	01",30/11/2017,"	01","	04/12/2017",2,1,,,"	01","	02",1623
18,1117,27,40196,1,1,123-8,2700444,"	0018","	01",21/11/2017,"	01",24/11/2017,6,1,,,"	02","	05",1623
18,1117,27,40200,5,1,166-6,2700693,"	0078","	01",11/11/2017,"	01",13/11/2017,4,1,,,"	01","	01",1791
18,1117,27,40200,1,1,166-6,2700693,"	0095","	01","	08/11/2017","	01",10/11/2017,2,1,,,"	01","	02",1791
18,1117,27,40200,2,1,166-6,2700693,"	0149","	01","	08/11/2017","	01",10/11/2017,3,1,,,"	01","	02",1791
18,1117,27,40200,4,1,166-6,2700693,"	0043","	01","	08/11/2017","	01",10/11/2017,2,1,,,"	01","	01",1791
18,1117,27,40200,3,1,166-6,2700693,"	0032","	01","	09/11/2017","	01",13/11/2017,1,,,,"	01","	01",1791
18,1117,27,40252,3,1,"	026-2",2702012,"	0081","	01",15/11/2017,"	01",21/11/2017,4,1,,,"	02","	01",1112
18,1117,27,40252,1,1,"	026-2",2702012,"	0013","	01",15/11/2017,"	01",17/11/2017,2,1,,,"	02","	01",1112
18,1117,27,40252,2,1,"	026-2",2702012,"	0051","	01",15/11/2017,"	01",17/11/2017,5,1,,,"	01","	01",1112
18,1117,27,40252,5,1,"	026-2",2702012,"	0150","	07","	05/12/2017","	07","	05/12/2017",,,,,,,
18,1117,27,40252,4,1,"	026-2",2702012,"	0111","	08","	05/12/2017","	08","	05/12/2017",,,,,,,
18,1117,27,40258,5,1,227-4,2700833,"	0138","	01",11/11/2017,"	01",13/11/2017,1,,,,"	01","	01",1552
18,1117,27,40258,1,1,227-4,2700833,"	0137","	01","	08/11/2017","	01",10/11/2017,6,1,,,"	02","	04",1552
18,1117,27,40258,3,1,227-4,2700833,"	0144","	01","	08/11/2017","	01",10/11/2017,2,1,,,"	01","	01",1552
18,1117,27,40258,4,1,227-4,2700833,"	0049","	01","	04/12/2017","	01","	05/12/2017",5,1,,,"	02","	02",1552
18,1117,27,40258,2,1,227-4,2700833,"	0089","	01","	08/11/2017","	01",10/11/2017,4,1,,,"	03","	03",1552
18,1117,27,40288,2,1,129-5,2700514,"	0086","	01","	07/11/2017","	01",10/11/2017,5,1,,,"	02","	02",1571
18,1117,27,40288,5,1,129-5,2700514,"	0103","	01","	07/11/2017","	01",10/11/2017,3,1,,,"	01","	01",1571
18,1117,27,40288,4,1,129-5,2700514,"	0033","	01","	07/11/2017","	01",10/11/2017,3,1,,,"	01","	02",1571
18,1117,27,40288,3,1,129-5,2700514,"	0010","	01","	07/11/2017","	01",10/11/2017,2,1,,,"	02","	02",1571
18,1117,27,40288,1,1,129-5,2700514,"	0069","	01","	07/11/2017","	01",13/11/2017,3,1,,,"	01","	01",1571
18,1117,27,40312,2,1,"	088-4",2700270,"	0078","	07","	05/12/2017","	07","	05/12/2017",,,,,,,
18,1117,27,40312,5,1,"	088-4",2700270,"	0243","	01",22/11/2017,"	01",24/11/2017,1,,,,"	01","	01",1486
18,1117,27,40312,1,1,"	088-4",2700270,"	0018","	01",22/11/2017,"	01",24/11/2017,3,1,,,"	02","	01",1486
18,1117,27,40312,4,1,"	088-4",2700270,"	0208","	01","	02/12/2017","	01","	04/12/2017",1,,,,"	01","	01",1486
18,1117,27,40312,3,1,"	088-4",2700270,"	0141","	07","	05/12/2017","	07","	05/12/2017",,,,,,,
18,1117,27,40354,1,1,159-6,2700655,"	0016","	07","	05/12/2017","	07","	05/12/2017",,,,,,,
18,1117,27,40354,4,1,159-6,2700655,"	0155","	01",27/11/2017,"	01","	04/12/2017",6,1,,,"	01","	02",1284
18,1117,27,40354,3,1,159-6,2700655,"	0110","	01",27/11/2017,"	01","	04/12/2017",2,1,,,"	02","	02",1284
18,1117,27,40354,5,1,159-6,2700655,"	0224","	01",27/11/2017,"	01","	04/12/2017",6,1,,,"	02","	01",1284
18,1117,27,40354,2,1,159-6,2700655,"	0063","	01",27/11/2017,"	01","	04/12/2017",2,1,,,"	02","	02",1284
18,1117,27,40358,1,1,119-1,2700422,"	0100","	01","	09/11/2017","	01",10/11/2017,2,1,,,"	02","	02",1483
18,1117,27,40358,2,1,119-1,2700422,"	0116","	01","	09/11/2017","	01","	05/12/2017",4,1,,,"	02","	03",1483
18,1117,27,40358,3,1,119-1,2700422,"	0019","	01","	09/11/2017","	01",10/11/2017,2,1,,,"	02","	02",1483
18,1117,27,40358,5,1,119-1,2700422,"	0072","	08","	05/12/2017","	08","	05/12/2017",,,,,,,
18,1117,27,40358,4,1,119-1,2700422,"	0049","	01",29/11/2017,"	01","	04/12/2017",2,1,,,"	01","	02",1483
18,1117,27,40386,1,1,147-3,2700574,"	0008","	01",13/11/2017,"	01",14/11/2017,2,1,,,"	01","	01",1666
18,1117,27,40386,5,1,147-3,2700574,"	0249","	07","	05/12/2017","	07","	05/12/2017",,,,,,,
18,1117,27,40386,2,1,147-3,2700574,"	0074","	01",13/11/2017,"	01",14/11/2017,3,1,,,"	02","	02",1666
18,1117,27,40386,3,1,147-3,2700574,"	0136","	01",10/11/2017,"	01","	04/12/2017",5,1,,,"	02","	02",1666
18,1117,27,40386,4,1,147-3,2700574,"	0181","	01",25/11/2017,"	01",27/11/2017,1,,,,"	01","	01",1666
18,1117,27,40388,4,1,182-5,2701578,"	0008","	01",14/11/2017,"	01",21/11/2017,6,1,,,"	01","	02",1731
18,1117,27,40388,5,1,182-5,2701578,"	0053","	01",14/11/2017,"	01",15/11/2017,5,1,,,"	01","	05",1731
18,1117,27,40388,1,1,182-5,2701578,"	0102","	01",14/11/2017,"	01",16/11/2017,6,1,,,"	02","	02",1731
18,1117,27,40388,3,1,182-5,2701578,"	0235","	01",14/11/2017,"	01",16/11/2017,2,1,,,"	01","	01",1731
18,1117,27,40388,2,1,182-5,2701578,"	0149","	01",14/11/2017,"	01",16/11/2017,4,1,,,"	02","	01",1731
18,1117,27,40412,2,1,261-1,2700653,"	0082","	01",14/11/2017,"	01",15/11/2017,4,1,,,"	02","	02",1352
18,1117,27,40412,5,1,262-6,2700653,"	0020","	01",14/11/2017,"	01",15/11/2017,3,1,,,"	02","	02",1352
18,1117,27,40412,3,1,261-1,2700653,"	0029","	01",14/11/2017,"	01",16/11/2017,4,1,,,"	02","	03",1352
18,1117,27,40412,4,1,261-1,2700653,"	0050","	01",14/11/2017,"	01",21/11/2017,3,1,,,"	02","	01",1352
18,1117,27,40412,1,1,261-1,2700653,"	0066","	07","	05/12/2017","	07","	05/12/2017",,,,,,,
10,1117,28,40055,3,1,113-1,2807329,"	0049","	01",14/11/2017,"	01",14/11/2017,2,1,,,"	01","	01",2820
10,1117,28,40055,5,1,113-1,2807329,"	0103","	01",16/11/2017,"	01",20/11/2017,3,1,,,"	03","	03",2820
10,1117,28,40055,4,1,113-1,2807329,"	0079","	01",14/11/2017,"	01",20/11/2017,7,1,,,"	02","	03",2820
10,1117,28,40055,1,1,113-1,2807329,"	0009","	01",15/11/2017,"	01",16/11/2017,1,,,,"	01","	01",2820
10,1117,28,40055,2,1,113-1,2807329,"	0018","	01",14/11/2017,"	01",23/11/2017,3,1,,,"	03","	02",2820
10,1117,28,40082,2,1,127-3,2800145,"	0005","	01","	09/11/2017","	01",10/11/2017,4,1,,,"	01","	02",2623
10,1117,28,40082,4,1,127-3,2800145,"	0054","	01","	09/11/2017","	01",13/11/2017,5,1,,,"	02","	01",2623
10,1117,28,40082,1,1,127-3,2800145,"	0122","	01","	09/11/2017","	01",21/11/2017,4,1,,,"	02","	01",2623
10,1117,28,40082,3,1,127-3,2800145,"	0034","	01",22/11/2017,"	01","	04/12/2017",2,1,,,"	01","	02",2623
10,1117,28,40082,5,1,127-3,2800145,"	0085","	01","	09/11/2017","	01",10/11/2017,1,,,,"	01","	01",2623
10,1117,28,40083,2,1,"	022-8",2805575,"	0003","	01","	08/11/2017","	01","	08/11/2017",1,,,,"	01","	01",2553
10,1117,28,40083,1,1,"	022-8",2805575,"	0089","	01","	08/11/2017","	01","	08/11/2017",3,1,,,"	01","	02",2553
10,1117,28,40083,5,1,"	022-8",2805575,"	0066","	01",13/11/2017,"	01",13/11/2017,3,1,,,"	02","	01",2553
10,1117,28,40083,4,1,"	022-8",2805575,"	0044","	07","	05/12/2017","	07","	05/12/2017",,,,,,,
10,1117,28,40083,3,1,"	022-8",2805575,"	0025","	01",15/11/2017,"	01",16/11/2017,3,1,,,"	01","	02",2553
10,1117,28,40105,5,1,127-3,2800147,"	0103","	01","	09/11/2017","	01",10/11/2017,2,1,,,"	01","	02",2677
10,1117,28,40105,4,1,127-3,2800147,"	0044","	01","	09/11/2017","	01",10/11/2017,3,1,,,"	01","	02",2677
10,1117,28,40105,1,1,127-3,2800147,"	0040","	01",14/11/2017,"	01",14/11/2017,1,,,,"	01","	01",2677
10,1117,28,40105,3,1,127-3,2800147,"	0076","	01",20/11/2017,"	01",21/11/2017,2,1,,,"	02","	02",2677
10,1117,28,40105,2,1,127-3,2800147,"	0113","	01","	09/11/2017","	01",10/11/2017,4,1,,,"	03","	01",2677
10,1117,28,40125,2,1,"	096-A",2800865,"	0058","	01",13/11/2017,"	01",14/11/2017,3,1,,,"	02","	01",1993
10,1117,28,40125,3,1,"	096-A",2800865,"	0078","	01",12/11/2017,"	01",14/11/2017,3,1,,,"	01","	02",1993
10,1117,28,40125,5,1,"	096-A",2800865,"	0129","	01","	08/11/2017","	01","	08/11/2017",4,1,,,"	02","	02",1993
10,1117,28,40125,4,1,"	096-A",2800865,"	0105","	08","	05/12/2017","	08","	05/12/2017",,,,,,,
10,1117,28,40125,1,1,"	096-A",2800865,"	0015","	07","	05/12/2017","	07","	05/12/2017",,,,,,,
10,1117,28,40137,2,1,"	046-1",2800488,"	0070","	02",21/11/2017,"	02","	05/12/2017",4,1,,,"	03","	01",
10,1117,28,40137,3,1,"	046-1",2800488,"	0031","	08","	05/12/2017","	08","	05/12/2017",,,,,,,
10,1117,28,40137,4,1,"	046-1",2800488,"	0059","	06","	05/12/2017","	06","	05/12/2017",,,,,,,
10,1117,28,40137,5,1,"	046-1",2800488,"	0025","	01",14/11/2017,"	01",20/11/2017,5,1,,,"	01","	04",3125
10,1117,28,40137,1,1,"	046-1",2800488,"	0110","	06","	05/12/2017","	06","	05/12/2017",,,,,,,
10,1117,28,40146,4,1,"	056-7",2805855,"	0090","	01","	08/11/2017","	01",30/11/2017,5,1,,,"	02","	02",2987
10,1117,28,40146,1,1,"	056-7",2805855,"	0017","	01",13/11/2017,"	01",14/11/2017,2,1,,,"	02","	01",2987
10,1117,28,40146,2,1,"	056-7",2805855,"	0045","	01","	08/11/2017","	01","	08/11/2017",1,,,,"	01","	01",2987
10,1117,28,40146,3,1,"	056-7",2805855,"	0121","	01","	08/11/2017","	01","	08/11/2017",3,1,,,"	01","	01",2987
10,1117,28,40146,5,1,"	056-7",2805855,"	0106","	07","	05/12/2017","	07","	05/12/2017",,,,,,,
10,1117,28,40159,1,1,"	071-1",2805937,"	0016","	01",28/11/2017,"	01",30/11/2017,3,1,,,"	02","	02",2720
10,1117,28,40159,3,1,"	071-1",2805937,"	0064","	01","	06/11/2017","	01","	07/11/2017",8,1,,,"	07","	01",2720
10,1117,28,40159,5,1,"	071-1",2805937,"	0077","	01","	06/11/2017","	01","	07/11/2017",2,1,,,"	01","	02",2720
10,1117,28,40159,4,1,"	071-1",2805937,"	0120","	01","	06/11/2017","	01","	07/11/2017",4,1,,,"	03","	02",2720
10,1117,28,40159,2,1,"	071-1",2805937,"	0045","	01",12/11/2017,"	01",13/11/2017,5,1,,,"	01","	02",2720
10,1117,28,40164,1,1,"	072-4",2800692,"	0013","	01",11/11/2017,"	01",12/11/2017,3,1,,,"	03","	03",2299
10,1117,28,40164,2,1,"	072-4",2800692,"	0084","	01","	09/11/2017","	01",10/11/2017,4,1,,,"	01","	02",2299
10,1117,28,40164,3,1,"	072-4",2800692,"	0104","	01",25/11/2017,"	01",26/11/2017,3,1,,,"	01","	01",2299
10,1117,28,40164,5,1,"	072-4",2800692,"	0032","	01",19/11/2017,"	01",20/11/2017,1,,,,"	01","	01",2299
10,1117,28,40164,4,1,"	072-4",2800692,"	0057","	01",11/11/2017,"	01",12/11/2017,3,1,,,"	01","	01",2299
10,1117,28,40220,3,1,"	074-3",2800723,"	0070","	01",12/11/2017,"	01",13/11/2017,5,1,,,"	01","	03",2395
10,1117,28,40220,2,1,"	074-3",2800723,"	0117","	07","	05/12/2017","	07","	05/12/2017",,,,,,,
10,1117,28,40220,4,1,"	074-3",2800723,"	0094","	01","	09/11/2017","	01",10/11/2017,7,1,,,"	05","	02",2395
10,1117,28,40220,1,1,"	074-3",2800723,"	0033","	01","	09/11/2017","	01",10/11/2017,1,,,,"	01","	01",2395
10,1117,28,40220,5,1,"	074-3",2800723,"	0105","	01","	09/11/2017","	01",20/11/2017,2,1,,,"	02","	01",2395
10,1117,28,40228,4,1,195-A,2807432,"	0092","	06","	05/12/2017","	06","	05/12/2017",,,,,,,
10,1117,28,40228,3,1,195-A,2807432,"	0070","	01",14/11/2017,"	01",14/11/2017,7,1,,,"	02","	02",2511
10,1117,28,40228,1,1,195-A,2807432,"	0018","	07","	05/12/2017","	07","	05/12/2017",,,,,,,
10,1117,28,40228,2,1,195-A,2807432,"	0040","	01",18/11/2017,"	01",21/11/2017,4,1,,,"	04","	02",2511
10,1117,28,40228,5,1,195-A,2807432,"	0115","	01",16/11/2017,"	01",20/11/2017,3,1,,,"	01","	02",2511
10,1117,28,40248,2,1,213-A,2800377,"	0052","	01",14/11/2017,"	01",14/11/2017,2,1,,,"	01","	01",1542
10,1117,28,40248,4,1,213-A,2800377,"	0259","	01",22/11/2017,"	01",26/11/2017,5,1,,,"	02","	01",1542
10,1117,28,40248,1,1,213-A,2800377,"	0002","	01",14/11/2017,"	01",14/11/2017,1,,,,"	01","	01",1542
10,1117,28,40248,5,1,213-A,2800377,"	0194","	01",14/11/2017,"	01",16/11/2017,4,1,,,"	02","	01",1542
10,1117,28,40248,3,1,213-A,2800377,"	0106","	01",14/11/2017,"	01",20/11/2017,5,1,,,"	02","	03",1542
10,1117,28,40269,1,1,"	041-0",2805743,"	0004","	01","	08/11/2017","	01","	08/11/2017",4,1,,,"	01","	01",3247
10,1117,28,40269,2,1,"	041-0",2805743,"	0032","	01",13/11/2017,"	01",13/11/2017,4,1,,,"	01","	01",3247
10,1117,28,40269,4,1,"	041-0",2805743,"	0086","	01",11/11/2017,"	01",12/11/2017,5,1,,,"	02","	01",3247
10,1117,28,40269,3,1,"	041-0",2805743,"	0058","	01","	08/11/2017","	01",10/11/2017,3,1,,,"	02","	01",3247
10,1117,28,40269,5,1,"	041-0",2805743,"	0114","	01","	07/11/2017","	01","	07/11/2017",3,1,,,"	03","	02",3247
10,1117,28,40276,4,1,"	093-6",2800842,"	0093","	01",20/11/2017,"	01",21/11/2017,2,1,,,"	01","	01",2451
10,1117,28,40276,3,1,"	093-6",2800842,"	0103","	01",10/11/2017,"	01",10/11/2017,4,1,,,"	02","	02",2451
10,1117,28,40276,1,1,"	093-6",2800842,"	0041","	01",10/11/2017,"	01",10/11/2017,3,1,,,"	01","	01",2451
10,1117,28,40276,5,1,"	093-6",2800842,"	0017","	01",10/11/2017,"	01",10/11/2017,6,1,,,"	05","	05",2451
10,1117,28,40276,2,1,"	093-6",2800842,"	0063","	01","	06/11/2017","	01","	07/11/2017",5,1,,,"	01","	02",2451
10,1117,28,40307,1,1,"	061-8",2805879,"	0030","	01","	08/11/2017","	01","	08/11/2017",5,1,,,"	02","	02",2678
10,1117,28,40307,5,1,"	061-8",2805879,"	0010","	01","	07/11/2017","	01","	07/11/2017",4,1,,,"	02","	01",2678
10,1117,28,40307,2,1,"	061-8",2805879,"	0052","	01",11/11/2017,"	01",13/11/2017,2,1,,,"	01","	01",2678
10,1117,28,40307,4,1,"	061-8",2805879,"	0108","	01",21/11/2017,"	01",23/11/2017,3,1,,,"	01","	01",2678
10,1117,28,40307,3,1,"	061-8",2805879,"	0074","	01",16/11/2017,"	01",20/11/2017,2,1,,,"	02","	02",2678
10,1117,28,40309,5,1,"	028-A",2800005,"	0133","	01",12/11/2017,"	01",13/11/2017,5,1,,,"	02","	03",3046
10,1117,28,40309,4,1,"	028-A",2800005,"	0007","	01",12/11/2017,"	01",13/11/2017,1,,,,"	01","	01",3046
10,1117,28,40309,1,1,"	028-A",2800005,"	0060","	01",10/11/2017,"	01",10/11/2017,6,1,,,"	06","	06",3046
10,1117,28,40309,2,1,"	028-A",2800005,"	0081","	01",20/11/2017,"	01",26/11/2017,6,1,,,"	02","	01",3046
10,1117,28,40309,3,1,"	028-A",2800005,"	0054","	01",12/11/2017,"	01",14/11/2017,3,1,,,"	01","	02",3046
10,1117,28,40325,1,1,"	040-6",2805734,"	0005","	01","	07/11/2017","	01","	07/11/2017",7,1,,,"	01","	06",2735
10,1117,28,40325,2,1,"	040-6",2805734,"	0028","	01","	07/11/2017","	01","	07/11/2017",6,1,,,"	01","	03",2735
10,1117,28,40325,3,1,"	040-6",2805734,"	0052","	01","	07/11/2017","	01","	08/11/2017",4,1,,,"	04","	03",2735
10,1117,28,40325,5,1,"	040-6",2805734,"	0119","	01",11/11/2017,"	01",12/11/2017,3,1,,,"	02","	02",2735
10,1117,28,40325,4,1,"	040-6",2805734,"	0096","	01","	07/11/2017","	01",12/11/2017,8,1,,,"	02","	04",2735
10,1117,28,40351,5,1,"	099-5",2806087,"	0129","	01",13/11/2017,"	01",13/11/2017,3,1,,,"	01","	01",2927
10,1117,28,40351,4,1,"	099-5",2806087,"	0099","	05","	05/12/2017","	05","	05/12/2017",,,,,,,
10,1117,28,40351,2,1,"	099-5",2806087,"	0133","	01",10/11/2017,"	01",12/11/2017,4,1,,,"	04","	01",2927
10,1117,28,40351,1,1,"	099-5",2806087,"	0019","	03",17/11/2017,"	03","	05/12/2017",2,1,,,"	01","	02",
10,1117,28,40351,3,1,"	099-5",2806087,"	0081","	01",10/11/2017,"	01",10/11/2017,5,1,,,"	02","	02",2927
10,1117,28,40379,1,1,113-5,2800991,"	0009","	01","	02/12/2017","	01","	04/12/2017",1,,,,"	01","	01",2833
10,1117,28,40379,5,1,113-5,2800991,"	0110","	05","	05/12/2017","	05","	05/12/2017",,,,,,,
10,1117,28,40379,3,1,113-5,2800991,"	0059","	01",15/11/2017,"	01",30/11/2017,6,2,2,4,"	03","	02",2833
10,1117,28,40379,4,1,113-5,2800991,"	0087","	01",19/11/2017,"	01",23/11/2017,3,1,,,"	02","	01",2833
